departement;departement_commune;libelle_de_commune;arrondissement;canton_ville;zone_d_emploi;unite_urbaine;population_2010;etablissement_sante_court_sejour;etablissement_sante_moyen_sejour;etablissement_sante_long_sejour;etablissement_psychiatrique;centre_lutte_cancer;urgences;maternite;centre_de_sante;structures_psychiatriques_en_ambulatoire;centre_medecine_preventive;dialyse;hospitalisation_a_domicile;pharmacie;laboratoire_d_analyses_medicales;ambulance;transfusion_sanguine;etablissement_thermal;etablissement_lutte_contre_l_alcoolisme;geo_point_2d;geo_shape
95;95316;Jagny-sous-Bois;952;9515;56;95000;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0814278078,2.44399511411;"{""type"": ""Polygon"", ""coordinates"": [[[2.44177133884613, 49.06900345227627], [2.437994910462457, 49.07526200534117], [2.422296325317701, 49.08386444296851], [2.422987290474524, 49.08696983636584], [2.437479336416884, 49.08872891921496], [2.449213333890777, 49.095032301998465], [2.453733775279555, 49.08963108830741], [2.462109734563879, 49.072719826118586], [2.457741549577454, 49.07425574325902], [2.451353393705975, 49.070054643005825], [2.44177133884613, 49.06900345227627]]]}"
95;95447;Neuilly-en-Vexin;953;9517;1119;95000;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1737847677,1.98023153343;"{""type"": ""Polygon"", ""coordinates"": [[[1.977989499540045, 49.16412625666856], [1.962697528191434, 49.17460523280233], [1.974071852207738, 49.18331624469093], [1.9991193063329442, 49.175407955304436], [1.9989726500463751, 49.175190947454524], [1.9918888491366222, 49.168532282924296], [1.977989499540045, 49.16412625666856]]]}"
77;77128;Couilly-Pont-aux-Dames;771;7708;1104;77405;2132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.8816698375,2.86534000286;"{""type"": ""Polygon"", ""coordinates"": [[[2.876514411282743, 48.86577868153061], [2.863003856783472, 48.871708434564454], [2.851196709687714, 48.886415949476394], [2.841575580758863, 48.88880473040634], [2.840347290345769, 48.88910885978855], [2.8475226027206872, 48.89772444147672], [2.884658469958141, 48.88145275296063], [2.88172682533544, 48.86946213592828], [2.876514411282743, 48.86577868153061]]]}"
77;77180;Férolles-Attilly;772;7702;1117;77000;1123;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7335952478,2.63893813128;"{""type"": ""Polygon"", ""coordinates"": [[[2.6498409676743133, 48.71543008305954], [2.616798004962058, 48.71362859518836], [2.61518582057583, 48.716609558573715], [2.6091434377744323, 48.728489483820915], [2.6188894177273143, 48.73995273535011], [2.644772580400759, 48.75519671999482], [2.650712780357524, 48.74970983741689], [2.6652631842329573, 48.752260875322875], [2.6733956406702033, 48.743783924751455], [2.665370281594826, 48.735549980858934], [2.651592469022281, 48.732020786872184], [2.6498409676743133, 48.71543008305954]]]}"
77;77355;Paroy;773;7710;1108;77000;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.4812861292,3.20164565449;"{""type"": ""Polygon"", ""coordinates"": [[[3.201441397162057, 48.45992036997235], [3.194450317840258, 48.47502760411458], [3.181729080337964, 48.481920766732564], [3.200685834599002, 48.492271675470576], [3.199804078067697, 48.49884922072436], [3.207686497836304, 48.49314125077607], [3.214109197937371, 48.48498844454134], [3.218831672003012, 48.484907869599354], [3.216260361990955, 48.47830046012764], [3.200652684455688, 48.46943967890181], [3.204104071438898, 48.46290256651898], [3.201441397162057, 48.45992036997235]]]}"
77;77361;Pierre-Levée;771;7712;1104;77000;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.8973865093,3.03672367575;"{""type"": ""Polygon"", ""coordinates"": [[[3.041865873569866, 48.87111401972803], [3.03948074611737, 48.87188823584999], [3.035074426388416, 48.88781624788706], [3.015069748041628, 48.89070717137697], [2.99983631923231, 48.89942223512739], [3.01504925116556, 48.91416048742635], [3.019292145539399, 48.913170677643734], [3.022623592530592, 48.918673641885235], [3.027098968224628, 48.91825005620452], [3.036969577422975, 48.90646690938929], [3.053402644623952, 48.91446427630121], [3.057903284514472, 48.912771549535144], [3.061830418719204, 48.899424260879485], [3.068998915904412, 48.89476203261879], [3.06167861180859, 48.88642058306283], [3.052757132377566, 48.883358239895415], [3.054004785613473, 48.876756806687084], [3.041865873569866, 48.87111401972803]]]}"
77;77389;La Rochette;772;7719;1105;851;3095;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.5068460173,2.65955941883;"{""type"": ""Polygon"", ""coordinates"": [[[2.673571653483779, 48.48715282401237], [2.664025111468118, 48.49862315552854], [2.659156294096813, 48.48964923007996], [2.641001452599028, 48.494507603100786], [2.6493362332967, 48.507072920265834], [2.653274335058753, 48.523690896003416], [2.670142195861713, 48.52680647281771], [2.670039349952726, 48.51301554426249], [2.673117483535653, 48.490543094350215], [2.674660171371546, 48.488388273210006], [2.673571653483779, 48.48715282401237]]]}"
77;77525;Vinantes;771;7709;56;77000;348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0033668902,2.73993236891;"{""type"": ""Polygon"", ""coordinates"": [[[2.7473385680288382, 48.99060973630512], [2.725005128062582, 48.99697201527047], [2.727710066452783, 48.99974774573272], [2.721131570512309, 49.008302053747336], [2.730756055335017, 49.01588627316646], [2.754868916061471, 49.01057873018843], [2.754544901214302, 48.99815109010765], [2.753418847152294, 48.99065835424613], [2.7473385680288382, 48.99060973630512]]]}"
78;78049;Bazemont;781;7801;1111;78301;1521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.9318976597,1.87410045764;"{""type"": ""Polygon"", ""coordinates"": [[[1.8835794523900722, 48.917170339678535], [1.8782318758777112, 48.91899105862328], [1.8718999707796242, 48.92339242927713], [1.853884047638998, 48.925910537519016], [1.8522375139435012, 48.93434871956596], [1.856775096907061, 48.94341254669016], [1.8699237994497322, 48.94714358543294], [1.8717135059777361, 48.941431644355355], [1.884798650259464, 48.940510868556956], [1.893737833246441, 48.932949289728505], [1.9011413923122342, 48.92947397790441], [1.8835794523900722, 48.917170339678535]]]}"
78;78077;La Boissière-École;782;7818;1112;78000;769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6898883767,1.66775518226;"{""type"": ""Polygon"", ""coordinates"": [[[1.671102450392254, 48.67039211181806], [1.667843027361463, 48.67304551753554], [1.6585606544645959, 48.67007171972858], [1.644430591310616, 48.67391508764471], [1.631342390221279, 48.668493882562274], [1.626272557911077, 48.669155247322074], [1.6158315237159009, 48.676717076229856], [1.60619060363054, 48.67912363850383], [1.611295049484221, 48.68845803363021], [1.6203258306145911, 48.68657476183178], [1.628929657011614, 48.68903092136106], [1.626004820274866, 48.69485356651384], [1.6406027990227532, 48.69732377463072], [1.649030399022384, 48.70932988109652], [1.668786223603049, 48.70589072755121], [1.6855302690288299, 48.712940057925145], [1.6957344336354012, 48.71311501284661], [1.709667520859925, 48.71256485927561], [1.7063881915484722, 48.7099566169469], [1.717002304704154, 48.698394949105904], [1.7262597501414612, 48.695480630421955], [1.706534365242245, 48.68593078065699], [1.691443662447143, 48.67221840337648], [1.671102450392254, 48.67039211181806]]]}"
91;91519;Richarville;911;9107;1116;91000;408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.4685502881,1.99842610136;"{""type"": ""Polygon"", ""coordinates"": [[[1.980522588094991, 48.45306864745172], [1.9747177376162361, 48.46220455786891], [1.9668209879015572, 48.46615772928006], [1.96870059626075, 48.47584572539152], [1.9872818136440231, 48.47779600681705], [1.9915813265652251, 48.486433511946494], [1.998991815784815, 48.48249264260903], [2.017785106698453, 48.48124605895455], [2.026102216584406, 48.46840417563001], [2.034182880095194, 48.46452057415383], [2.03411525149435, 48.46157805420931], [2.02506315666499, 48.46170199338048], [2.020279297525266, 48.45709218891815], [2.010230471370333, 48.45846632981835], [1.980522588094991, 48.45306864745172]]]}"
91;91613;Congerville-Thionville;911;9117;1114;91000;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3827643404,1.99087904506;"{""type"": ""Polygon"", ""coordinates"": [[[1.9873559665055982, 48.36381102170101], [1.97702476073054, 48.379189081582545], [1.9667222534618791, 48.38042234912545], [1.9772441197240551, 48.39916528953442], [1.995741981079215, 48.40266141208426], [2.00540428971557, 48.401177316438876], [2.001713279162818, 48.39560393750238], [1.994794241216754, 48.38367789388496], [2.000443871182819, 48.37851613995135], [2.013989435282622, 48.37640722695187], [2.01593171146473, 48.370044148696515], [2.010068390940993, 48.364443832122795], [1.9899863594000782, 48.36675768662525], [1.9873559665055982, 48.36381102170101]]]}"
77;77012;Augers-en-Brie;773;7729;1108;77000;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6668346631,3.35240178386;"{""type"": ""Polygon"", ""coordinates"": [[[3.351445002411717, 48.645933417840695], [3.350584217802205, 48.649147143034966], [3.323740551104083, 48.65694968871346], [3.331137691591195, 48.67589035654928], [3.321465177190714, 48.68657549948302], [3.322219027530653, 48.68766181354595], [3.3367147018625, 48.679310710760106], [3.347613647125676, 48.68627728190875], [3.3702713561473843, 48.68032657210205], [3.379949112106843, 48.6774987738451], [3.373663398245194, 48.67220274973737], [3.384776015987395, 48.66158951681678], [3.357821773707991, 48.64747056428259], [3.351445002411717, 48.645933417840695]]]}"
77;77054;La Brosse-Montceaux;773;7720;1106;77000;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3389431289,3.02362728915;"{""type"": ""Polygon"", ""coordinates"": [[[3.015685044519258, 48.30731694866549], [3.008577851344004, 48.309180102358425], [3.009578291810648, 48.32231590008496], [3.005100333979593, 48.33166416482367], [3.004939078607779, 48.33869986171514], [3.011255593097034, 48.34324291880761], [3.00573672380216, 48.35205134179913], [3.013946607680889, 48.36335076165506], [3.023476553940706, 48.35929166729106], [3.041407912803463, 48.36350629086552], [3.049451310341775, 48.360030414970566], [3.038477850458261, 48.34460474615462], [3.040382309979323, 48.32894926836888], [3.015685044519258, 48.30731694866549]]]}"
77;77124;Conches-sur-Gondoire;775;7743;1102;851;1740;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.8575681036,2.71923246791;"{""type"": ""Polygon"", ""coordinates"": [[[2.730758147843237, 48.851968740522096], [2.709853943303526, 48.85428511336874], [2.709454819890855, 48.864761276749235], [2.727542158243183, 48.85975862454365], [2.732076461128301, 48.852664183465386], [2.730758147843237, 48.851968740522096]]]}"
77;77155;Dampmart;775;7743;1101;851;3158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.8943626322,2.74598280906;"{""type"": ""Polygon"", ""coordinates"": [[[2.73488085797555, 48.882707616585115], [2.727733026974796, 48.883222165132516], [2.73021672349017, 48.89337189516507], [2.724274693754664, 48.90284589745069], [2.727671602176721, 48.90279071883709], [2.760635086163308, 48.90428200356798], [2.767948283549953, 48.90090608207364], [2.76431728702762, 48.88943300049032], [2.747705350837035, 48.884102269429135], [2.73488085797555, 48.882707616585115]]]}"
77;77319;Mortery;773;7725;1108;77000;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.5914990543,3.24833157158;"{""type"": ""Polygon"", ""coordinates"": [[[3.247389369259903, 48.569097187138965], [3.238179100281956, 48.570537263378604], [3.234721812347366, 48.576391162136524], [3.221547051676278, 48.57999658515909], [3.233570033856653, 48.58562268059354], [3.220299665104486, 48.59608252683778], [3.223678581012097, 48.606123888391046], [3.237278280508233, 48.61107189267752], [3.245588381018528, 48.607061188127254], [3.270976809834165, 48.6090390278925], [3.27595041566673, 48.608173062886536], [3.275986704095835, 48.60476379766133], [3.268145888525013, 48.59658705040328], [3.273686979322974, 48.57996905376296], [3.247389369259903, 48.569097187138965]]]}"
92;92064;Saint-Cloud;923;9235;1101;851;29873;2;0;1;2;1;1;1;1;0;0;1;0;12;2;0;0;0;0;48.8428741034,2.20864570316;"{""type"": ""Polygon"", ""coordinates"": [[[2.224048327976762, 48.83514968887822], [2.218230811079482, 48.82698136116795], [2.199430485648876, 48.82978899449035], [2.180795305092002, 48.83062514740235], [2.187209859199239, 48.83772909785025], [2.195576958275919, 48.84115834032375], [2.202369880745095, 48.849577016501364], [2.197861040831894, 48.854763223597715], [2.20356373268195, 48.86062920690825], [2.22566343769455, 48.859407216119635], [2.224224570225082, 48.85351605360997], [2.224048327976762, 48.83514968887822]]]}"
92;92076;Vaucresson;923;9211;1116;851;8615;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;48.8410515899,2.16026455161;"{""type"": ""Polygon"", ""coordinates"": [[[2.151465535500457, 48.821408687854955], [2.148475927847977, 48.82849268523683], [2.1458725226078172, 48.836901430637404], [2.150032315970161, 48.84666240780287], [2.15986759327731, 48.84772119662741], [2.182605727070648, 48.85156614437129], [2.179811681931084, 48.84552120498508], [2.16734905813437, 48.84089323611041], [2.166622818791542, 48.837740331470734], [2.156419228745145, 48.837659812082414], [2.151465535500457, 48.821408687854955]]]}"
93;93031;Épinay-sur-Seine;933;9312;1101;851;54518;0;1;0;2;0;0;0;2;3;0;1;0;14;4;2;0;0;0;48.9550132062,2.31453043231;"{""type"": ""Polygon"", ""coordinates"": [[[2.338363986450168, 48.94261361157128], [2.333301726450123, 48.94560714688079], [2.316550676724552, 48.94970345784704], [2.303086637241905, 48.9518471632058], [2.292278635406989, 48.95138816756393], [2.288460772442903, 48.95898243888734], [2.298617176537092, 48.96635333287221], [2.31317673848308, 48.96222004237927], [2.320123477579794, 48.95840176610554], [2.328328131276182, 48.95966201911353], [2.333312950123798, 48.9553823356351], [2.345795945167748, 48.946530297230304], [2.341901158757533, 48.946823726540295], [2.338363986450168, 48.94261361157128]]]}"
93;93050;Neuilly-sur-Marne;932;9337;1101;851;33498;0;0;2;3;0;0;0;0;1;0;0;0;10;1;2;0;0;0;48.8624578581,2.54000288785;"{""type"": ""Polygon"", ""coordinates"": [[[2.520833540929599, 48.85218457346881], [2.517337884375975, 48.85440088766875], [2.51795890423316, 48.86682319920496], [2.523458873987327, 48.87208829937205], [2.520436672577834, 48.874576349921966], [2.529846582734232, 48.8742899216786], [2.542988522342259, 48.87129211197829], [2.552451582196829, 48.87266785909674], [2.558398215027911, 48.86754581176491], [2.567627225246847, 48.86587978045539], [2.56459288110289, 48.86359348041756], [2.566918063489676, 48.85772029141538], [2.559971947599503, 48.853917742055664], [2.520833540929599, 48.85218457346881]]]}"
95;95422;Montgeroult;953;9527;1119;95000;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0908042782,2.00787015509;"{""type"": ""Polygon"", ""coordinates"": [[[2.015862421729434, 49.07737546852351], [2.015039567216963, 49.07745864866235], [2.005836685128332, 49.07769760216049], [1.995076413018758, 49.0834259757298], [1.991496655038605, 49.085886785704176], [1.994071710831319, 49.10275924277969], [2.018788639641538, 49.10068852661955], [2.026891610859027, 49.096519211905374], [2.015862421729434, 49.07737546852351]]]}"
93;93014;Clichy-sous-Bois;932;9324;56;851;29750;0;0;0;1;0;0;0;1;3;0;0;0;9;1;3;0;0;0;48.9076285106,2.5462022266;"{""type"": ""Polygon"", ""coordinates"": [[[2.5320988627565173, 48.89523477084641], [2.530321810551085, 48.90172077961866], [2.521505557411174, 48.90366434221959], [2.53868594636339, 48.91070127930702], [2.543354516239249, 48.9166274969727], [2.553417196855675, 48.9158740560523], [2.5592238544861363, 48.92140817151952], [2.56520064820172, 48.90836337139833], [2.546579078987072, 48.89889667509363], [2.538053632564154, 48.8989360391056], [2.5320988627565173, 48.89523477084641]]]}"
94;94056;Périgny;941;9426;1117;851;2311;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.6968359635,2.56167940426;"{""type"": ""Polygon"", ""coordinates"": [[[2.548997228878015, 48.68902527117824], [2.544309615345726, 48.69845182449564], [2.554061991250173, 48.69888444401059], [2.5688040564289842, 48.707222628077], [2.574345135090998, 48.70100031418579], [2.57767676137308, 48.69901536084509], [2.5716466589996623, 48.69202303722503], [2.548997228878015, 48.68902527117824]]]}"
94;94060;La Queue-en-Brie;942;9444;1117;851;11381;0;0;2;1;0;0;0;0;0;0;0;0;4;0;1;0;0;0;48.7775866104,2.58385577608;"{""type"": ""Polygon"", ""coordinates"": [[[2.57711434436102, 48.755093221439026], [2.573005372995169, 48.76020525320052], [2.578204204586492, 48.76499059252918], [2.5763300172897132, 48.76793401012813], [2.571670046323765, 48.76709893245624], [2.5723788925819813, 48.77357717304316], [2.561972312761988, 48.78780388073491], [2.555456854488504, 48.792096885163694], [2.571680824810041, 48.798946475201625], [2.575874065850475, 48.793906900834415], [2.585119741447274, 48.79357060683819], [2.591542353000813, 48.797370134020525], [2.5988429258207013, 48.793347643327024], [2.587148254654037, 48.77461846577872], [2.59103082951138, 48.77232036382681], [2.606453544235837, 48.773334523882774], [2.614816906164042, 48.76112090971125], [2.597543957657469, 48.760569279553934], [2.588910287549779, 48.76340898742759], [2.581942680840776, 48.75516418660653], [2.57711434436102, 48.755093221439026]]]}"
95;95060;Bessancourt;953;9525;1119;851;6994;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;49.0373082647,2.19851000707;"{""type"": ""Polygon"", ""coordinates"": [[[2.183164434509944, 49.02543189392754], [2.168297572502585, 49.03161543184246], [2.17388648384732, 49.03876684832007], [2.185585718864234, 49.04454776824581], [2.189988749719392, 49.04289601567282], [2.214134435950734, 49.04720177130735], [2.223861615156305, 49.04530474706037], [2.228598876969842, 49.04409435876443], [2.228292723672245, 49.04076532103627], [2.220098428267248, 49.032655431200226], [2.195287263122378, 49.031106929991374], [2.183164434509944, 49.02543189392754]]]}"
95;95270;Genainville;953;9516;1119;95000;557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1168671395,1.75427492934;"{""type"": ""Polygon"", ""coordinates"": [[[1.754177789712342, 49.090198972897916], [1.745244534240431, 49.09328037029774], [1.7409232531773742, 49.09925106173511], [1.7449596980921132, 49.10504831319939], [1.738884276731469, 49.11439061060422], [1.732588809868417, 49.119755703440674], [1.731426359665082, 49.12638861935737], [1.741544378510266, 49.13797767926149], [1.767240642840903, 49.13221007183468], [1.7718975845157092, 49.129407240264335], [1.7693460097287632, 49.12318567136287], [1.778221497827997, 49.11980521135296], [1.779115495912215, 49.113259060215036], [1.774669960765972, 49.10719810728073], [1.7606378302715342, 49.10290890466606], [1.754177789712342, 49.090198972897916]]]}"
